RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG
218621,11/29/2017 21:00:56,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0
218622,11/29/2017 21:00:56,311,830,5614,68111,ISSUED: Start prty(EV# 14).,0,2,E-998,0
218648,11/29/2017 21:01:15,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
218649,11/29/2017 21:01:15,310,828,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0
218790,11/29/2017 21:05:11,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0
218791,11/29/2017 21:05:16,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0
234415,11/30/2017 07:39:55,0,738,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
234416,11/30/2017 07:39:55,0,738,5614,67085,NO MATCH: Route Table.,0,2,E-998,0
234417,11/30/2017 07:39:55,0,738,5614,67084,NO MATCH: Foreign Rte Table(Det:738;Sys:2).,0,2,E-998,0
234420,11/30/2017 07:40:00,0,741,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
